# TEST CONFIGURATION BEGIN
# AnomalySineGenerator(contextual=False, n_anomalies=1000, n_contextual=0.0, n_samples=10000, noise=0.1, random_state=None, replace=True, shift=4)
# [O_IFA] IsolationForestStream(alpha=0.01, anomaly_threshold=0.5, data=None, drift_threshold=0.1, fixed_checked_dimension=False, fixed_checked_sample=False, n_dimensions=1, n_estimators=20, n_estimators_updated=10, n_tested_samples=0.1, random_state=None, updated_randomly=True, version='AnomalyRate', window_size=250)
# [SADWIN_IFA] IsolationForestStream(alpha=0.01, anomaly_threshold=0.5, data=None, drift_threshold=0.1, fixed_checked_dimension=False, fixed_checked_sample=False, n_dimensions=1, n_estimators=20, n_estimators_updated=10, n_tested_samples=0.1, random_state=None, updated_randomly=True, version='SADWIN', window_size=250)
# [PADWIN_IFA] IsolationForestStream(alpha=0.01, anomaly_threshold=0.5, data=None, drift_threshold=0.1, fixed_checked_dimension=False, fixed_checked_sample=False, n_dimensions=1, n_estimators=20, n_estimators_updated=10, n_tested_samples=0.1, random_state=None, updated_randomly=True, version='PADWIN', window_size=250)
# [NDKSWIN_IFA] IsolationForestStream(alpha=0.01, anomaly_threshold=0.5, data=None, drift_threshold=0.1, fixed_checked_dimension=False, fixed_checked_sample=False, n_dimensions=2, n_estimators=20, n_estimators_updated=10, n_tested_samples=0.1, random_state=None, updated_randomly=True, version='NDKSWIN', window_size=250)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=1000, max_time=inf, metrics=['accuracy', 'f1', 'precision', 'recall', 'true_vs_predicted', 'kappa', 'kappa_m', 'running_time', 'model_size'], n_wait=1000, output_file='results/AnomalySineGenerator_2020-12-03 ' '08:30:38.850230/result_Number0_for_WS250_NE20.csv', pretrain_size=1, restart_stream=True, show_plot=True)
# TEST CONFIGURATION END
id,mean_acc_[O_IFA],current_acc_[O_IFA],mean_acc_[SADWIN_IFA],current_acc_[SADWIN_IFA],mean_acc_[PADWIN_IFA],current_acc_[PADWIN_IFA],mean_acc_[NDKSWIN_IFA],current_acc_[NDKSWIN_IFA],mean_f1_[O_IFA],current_f1_[O_IFA],mean_f1_[SADWIN_IFA],current_f1_[SADWIN_IFA],mean_f1_[PADWIN_IFA],current_f1_[PADWIN_IFA],mean_f1_[NDKSWIN_IFA],current_f1_[NDKSWIN_IFA],mean_precision_[O_IFA],current_precision_[O_IFA],mean_precision_[SADWIN_IFA],current_precision_[SADWIN_IFA],mean_precision_[PADWIN_IFA],current_precision_[PADWIN_IFA],mean_precision_[NDKSWIN_IFA],current_precision_[NDKSWIN_IFA],mean_recall_[O_IFA],current_recall_[O_IFA],mean_recall_[SADWIN_IFA],current_recall_[SADWIN_IFA],mean_recall_[PADWIN_IFA],current_recall_[PADWIN_IFA],mean_recall_[NDKSWIN_IFA],current_recall_[NDKSWIN_IFA],true_value,predicted_value_[O_IFA],predicted_value_[SADWIN_IFA],predicted_value_[PADWIN_IFA],predicted_value_[NDKSWIN_IFA],mean_kappa_[O_IFA],current_kappa_[O_IFA],mean_kappa_[SADWIN_IFA],current_kappa_[SADWIN_IFA],mean_kappa_[PADWIN_IFA],current_kappa_[PADWIN_IFA],mean_kappa_[NDKSWIN_IFA],current_kappa_[NDKSWIN_IFA],mean_kappa_m_[O_IFA],current_kappa_m_[O_IFA],mean_kappa_m_[SADWIN_IFA],current_kappa_m_[SADWIN_IFA],mean_kappa_m_[PADWIN_IFA],current_kappa_m_[PADWIN_IFA],mean_kappa_m_[NDKSWIN_IFA],current_kappa_m_[NDKSWIN_IFA],training_time_[O_IFA],testing_time_[O_IFA],total_running_time_[O_IFA],training_time_[SADWIN_IFA],testing_time_[SADWIN_IFA],total_running_time_[SADWIN_IFA],training_time_[PADWIN_IFA],testing_time_[PADWIN_IFA],total_running_time_[PADWIN_IFA],training_time_[NDKSWIN_IFA],testing_time_[NDKSWIN_IFA],total_running_time_[NDKSWIN_IFA],model_size_[O_IFA],model_size_[SADWIN_IFA],model_size_[PADWIN_IFA],model_size_[NDKSWIN_IFA]
999,0.638639,0.638639,0.600601,0.600601,0.571572,0.571572,0.567568,0.567568,0.535490,0.535490,0.508331,0.508331,0.486360,0.486360,0.483215,0.483215,0.436674,0.436674,0.417808,0.417808,0.406456,0.406456,0.404951,0.404951,0.394133,0.394133,0.393546,0.393546,0.386249,0.386249,0.384782,0.384782,0.000000,0.000000,0.000000,1.000000,0.000000,0.167996,0.167996,0.153950,0.153950,0.138864,0.138864,0.136513,0.136513,-3.011111,-3.011111,-3.433333,-3.433333,-3.755556,-3.755556,-3.800000,-3.800000,0.416366,69.967760,70.384127,0.398524,69.162091,69.560615,0.356901,69.255726,69.612627,0.176758,69.146711,69.323469,758.944336,795.407227,863.235352,852.613281
