# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=AGRAWALGenerator(balance_classes=False, classification_function=3, perturbation=0.0, random_state=112), position=100, random_state=None, stream=AGRAWALGenerator(balance_classes=False, classification_function=0, perturbation=0.7, random_state=1), width=50)
# [IForestASD_AnomalyRate] IsolationForestStream(anomaly_threshold=0.5, drift_threshold=0.7, n_estimators=30, random_state=None, version='AnomalyRate', window_size=100)
# [IForestASD_ADWIN] IsolationForestStream(anomaly_threshold=0.5, drift_threshold=0.7, n_estimators=30, random_state=None, version='ADWIN', window_size=100)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=400, max_time=inf, metrics=['accuracy', 'f1', 'precision', 'recall', 'true_vs_predicted', 'kappa', 'kappa_m', 'running_time', 'model_size'], n_wait=400, output_file='results/DriftStreamGenerator_2020-11-05 ' '03:13:59.491494/result_for_WS100_NE30.csv', pretrain_size=1, restart_stream=True, show_plot=True)
# TEST CONFIGURATION END
id,mean_acc_[IForestASD_AnomalyRate],current_acc_[IForestASD_AnomalyRate],mean_acc_[IForestASD_ADWIN],current_acc_[IForestASD_ADWIN],mean_f1_[IForestASD_AnomalyRate],current_f1_[IForestASD_AnomalyRate],mean_f1_[IForestASD_ADWIN],current_f1_[IForestASD_ADWIN],mean_precision_[IForestASD_AnomalyRate],current_precision_[IForestASD_AnomalyRate],mean_precision_[IForestASD_ADWIN],current_precision_[IForestASD_ADWIN],mean_recall_[IForestASD_AnomalyRate],current_recall_[IForestASD_AnomalyRate],mean_recall_[IForestASD_ADWIN],current_recall_[IForestASD_ADWIN],true_value,predicted_value_[IForestASD_AnomalyRate],predicted_value_[IForestASD_ADWIN],mean_kappa_[IForestASD_AnomalyRate],current_kappa_[IForestASD_AnomalyRate],mean_kappa_[IForestASD_ADWIN],current_kappa_[IForestASD_ADWIN],mean_kappa_m_[IForestASD_AnomalyRate],current_kappa_m_[IForestASD_AnomalyRate],mean_kappa_m_[IForestASD_ADWIN],current_kappa_m_[IForestASD_ADWIN],training_time_[IForestASD_AnomalyRate],testing_time_[IForestASD_AnomalyRate],total_running_time_[IForestASD_AnomalyRate],training_time_[IForestASD_ADWIN],testing_time_[IForestASD_ADWIN],total_running_time_[IForestASD_ADWIN],model_size_[IForestASD_AnomalyRate],model_size_[IForestASD_ADWIN]
399,0.421053,0.421053,0.431078,0.431078,0.389996,0.389996,0.414310,0.414310,0.340863,0.340863,0.361617,0.361617,0.265998,0.265998,0.276223,0.276223,1.000000,1.000000,1.000000,0.048077,0.048077,0.072416,0.072416,-0.290503,-0.290503,-0.268156,-0.268156,0.486338,28.624831,29.111169,0.540246,29.166291,29.706537,1839.883789,1802.291992
