mean_acc_[O_IFA];mean_acc_[SADWIN_IFA];mean_acc_[PADWIN_IFA];mean_acc_[NDKSWIN_IFA];mean_f1_[O_IFA];mean_f1_[SADWIN_IFA];mean_f1_[PADWIN_IFA];mean_f1_[NDKSWIN_IFA];mean_precision_[O_IFA];mean_precision_[SADWIN_IFA];mean_precision_[PADWIN_IFA];mean_precision_[NDKSWIN_IFA];mean_recall_[O_IFA];mean_recall_[SADWIN_IFA];mean_recall_[PADWIN_IFA];mean_recall_[NDKSWIN_IFA];mean_kappa_[O_IFA];mean_kappa_[SADWIN_IFA];mean_kappa_[PADWIN_IFA];mean_kappa_[NDKSWIN_IFA];mean_kappa_m_[O_IFA];mean_kappa_m_[SADWIN_IFA];mean_kappa_m_[PADWIN_IFA];mean_kappa_m_[NDKSWIN_IFA];window;estimators
0.466466;0.456456;0.441441;0.446446;0.408920;0.388745;0.389797;0.397241;0.319631;0.302281;0.306922;0.313427;0.301677;0.284280;0.288082;0.294882;-0.037363;-0.085151;-0.072029;-0.054017;-0.567647;-0.597059;-0.641176;-0.626471;50;5
