id,mean_acc_[O_IFA],current_acc_[O_IFA],mean_acc_[SADWIN_IFA],current_acc_[SADWIN_IFA],mean_acc_[PADWIN_IFA],current_acc_[PADWIN_IFA],mean_acc_[NDKSWIN_IFA],current_acc_[NDKSWIN_IFA],mean_f1_[O_IFA],current_f1_[O_IFA],mean_f1_[SADWIN_IFA],current_f1_[SADWIN_IFA],mean_f1_[PADWIN_IFA],current_f1_[PADWIN_IFA],mean_f1_[NDKSWIN_IFA],current_f1_[NDKSWIN_IFA],mean_precision_[O_IFA],current_precision_[O_IFA],mean_precision_[SADWIN_IFA],current_precision_[SADWIN_IFA],mean_precision_[PADWIN_IFA],current_precision_[PADWIN_IFA],mean_precision_[NDKSWIN_IFA],current_precision_[NDKSWIN_IFA],mean_recall_[O_IFA],current_recall_[O_IFA],mean_recall_[SADWIN_IFA],current_recall_[SADWIN_IFA],mean_recall_[PADWIN_IFA],current_recall_[PADWIN_IFA],mean_recall_[NDKSWIN_IFA],current_recall_[NDKSWIN_IFA],true_value,predicted_value_[O_IFA],predicted_value_[SADWIN_IFA],predicted_value_[PADWIN_IFA],predicted_value_[NDKSWIN_IFA],mean_kappa_[O_IFA],current_kappa_[O_IFA],mean_kappa_[SADWIN_IFA],current_kappa_[SADWIN_IFA],mean_kappa_[PADWIN_IFA],current_kappa_[PADWIN_IFA],mean_kappa_[NDKSWIN_IFA],current_kappa_[NDKSWIN_IFA],mean_kappa_m_[O_IFA],current_kappa_m_[O_IFA],mean_kappa_m_[SADWIN_IFA],current_kappa_m_[SADWIN_IFA],mean_kappa_m_[PADWIN_IFA],current_kappa_m_[PADWIN_IFA],mean_kappa_m_[NDKSWIN_IFA],current_kappa_m_[NDKSWIN_IFA],training_time_[O_IFA],testing_time_[O_IFA],total_running_time_[O_IFA],training_time_[SADWIN_IFA],testing_time_[SADWIN_IFA],total_running_time_[SADWIN_IFA],training_time_[PADWIN_IFA],testing_time_[PADWIN_IFA],total_running_time_[PADWIN_IFA],training_time_[NDKSWIN_IFA],testing_time_[NDKSWIN_IFA],total_running_time_[NDKSWIN_IFA],model_size_[O_IFA],model_size_[SADWIN_IFA],model_size_[PADWIN_IFA],model_size_[NDKSWIN_IFA],param,window,estimators
9999,0.456346,0.456346,0.469747,0.469747,0.422742,0.422742,0.469347,0.469347,0.417262,0.417262,0.424776,0.424776,0.398219,0.398219,0.424552,0.424552,0.383349,0.383349,0.384440,0.384440,0.380808,0.380808,0.384407,0.384407,0.463246,0.463246,0.468184,0.468184,0.450867,0.450867,0.468036,0.468036,0.000000,1.000000,1.000000,1.000000,1.000000,0.112494,0.112494,0.118763,0.118763,0.097709,0.097709,0.118573,0.118573,-4.710084,-4.710084,-4.569328,-4.569328,-5.063025,-5.063025,-4.573529,-4.573529,11.882286,496.802873,508.685160,4.629587,489.576132,494.205719,4.451578,482.788635,487.240213,1.504829,488.029868,489.534697,619.533203,675.200195,709.551758,631.179688,result_Number0_for_WS100_NE30.csv,100,30
9999,0.737474,0.737474,0.790579,0.790579,0.738774,0.738774,0.725973,0.725973,0.592589,0.592589,0.635815,0.635815,0.593565,0.593565,0.584105,0.584105,0.433355,0.433355,0.454558,0.454558,0.433785,0.433785,0.429705,0.429705,0.557104,0.557104,0.576669,0.576669,0.557583,0.557583,0.552867,0.552867,0.000000,0.000000,1.000000,1.000000,0.000000,0.320350,0.320350,0.389930,0.389930,0.321868,0.321868,0.307273,0.307273,-1.757353,-1.757353,-1.199580,-1.199580,-1.743697,-1.743697,-1.878151,-1.878151,9.145901,2882.588631,2891.734532,4.984131,2845.710055,2850.694186,5.045904,2870.830153,2875.876057,1.055256,2864.905192,2865.960448,1965.142578,2069.645508,2079.106445,2053.675781,result_Number0_for_WS500_NE30.csv,500,30
