# TEST CONFIGURATION BEGIN
# FileStream(filename='SMTP.csv', target_idx=-1, n_targets=1, cat_features=None)
# [O_IFA] IsolationForestStream(alpha=0.01, anomaly_threshold=0.5, data=None, drift_threshold=0.03, fixed_checked_dimension=False, fixed_checked_sample=False, n_dimensions=1, n_estimators=30, n_estimators_updated=15, n_tested_samples=0.1, random_state=None, updated_randomly=True, version='AnomalyRate', window_size=500)
# [SADWIN_IFA] SADWINIsolationForestStream(alpha=0.01, anomaly_threshold=0.5, data=None, drift_threshold=0.03, fixed_checked_dimension=False, fixed_checked_sample=False, n_dimensions=1, n_estimators=30, n_estimators_updated=15, n_tested_samples=0.1, random_state=None, updated_randomly=True, version='SADWIN', window_size=500)
# [PADWIN_IFA] PADWINIsolationForestStream(alpha=0.01, anomaly_threshold=0.5, data=None, drift_threshold=0.03, fixed_checked_dimension=False, fixed_checked_sample=False, n_dimensions=1, n_estimators=30, n_estimators_updated=15, n_tested_samples=0.1, random_state=None, updated_randomly=True, version='PADWIN', window_size=500)
# [NDKSWIN_IFA] NDKSWINIsolationForestStream(alpha=0.01, anomaly_threshold=0.5, data=None, drift_threshold=0.03, fixed_checked_dimension=False, fixed_checked_sample=False, n_dimensions=2, n_estimators=30, n_estimators_updated=15, n_tested_samples=0.1, random_state=None, updated_randomly=True, version='NDKSWIN', window_size=500)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=10000, max_time=inf, metrics=['accuracy', 'f1', 'precision', 'recall', 'running_time', 'model_size'], n_wait=10000, output_file='results/SMTP_2020-12-13 ' '20:32:00.691768/result_Number0_for_WS500_NE30.csv', pretrain_size=1, restart_stream=True, show_plot=True)
# TEST CONFIGURATION END
id,mean_acc_[O_IFA],current_acc_[O_IFA],mean_acc_[SADWIN_IFA],current_acc_[SADWIN_IFA],mean_acc_[PADWIN_IFA],current_acc_[PADWIN_IFA],mean_acc_[NDKSWIN_IFA],current_acc_[NDKSWIN_IFA],mean_f1_[O_IFA],current_f1_[O_IFA],mean_f1_[SADWIN_IFA],current_f1_[SADWIN_IFA],mean_f1_[PADWIN_IFA],current_f1_[PADWIN_IFA],mean_f1_[NDKSWIN_IFA],current_f1_[NDKSWIN_IFA],mean_precision_[O_IFA],current_precision_[O_IFA],mean_precision_[SADWIN_IFA],current_precision_[SADWIN_IFA],mean_precision_[PADWIN_IFA],current_precision_[PADWIN_IFA],mean_precision_[NDKSWIN_IFA],current_precision_[NDKSWIN_IFA],mean_recall_[O_IFA],current_recall_[O_IFA],mean_recall_[SADWIN_IFA],current_recall_[SADWIN_IFA],mean_recall_[PADWIN_IFA],current_recall_[PADWIN_IFA],mean_recall_[NDKSWIN_IFA],current_recall_[NDKSWIN_IFA],training_time_[O_IFA],testing_time_[O_IFA],total_running_time_[O_IFA],training_time_[SADWIN_IFA],testing_time_[SADWIN_IFA],total_running_time_[SADWIN_IFA],training_time_[PADWIN_IFA],testing_time_[PADWIN_IFA],total_running_time_[PADWIN_IFA],training_time_[NDKSWIN_IFA],testing_time_[NDKSWIN_IFA],total_running_time_[NDKSWIN_IFA],model_size_[O_IFA],model_size_[SADWIN_IFA],model_size_[PADWIN_IFA],model_size_[NDKSWIN_IFA]
9999,0.843084,0.843084,0.836084,0.836084,0.791579,0.791579,0.765777,0.765777,0.406606,0.406606,0.404767,0.404767,0.392741,0.392741,0.385491,0.385491,0.333333,0.333333,0.333333,0.333333,0.333333,0.333333,0.333333,0.333333,0.281028,0.281028,0.278695,0.278695,0.263860,0.263860,0.255259,0.255259,6.657947,4195.421044,4202.078992,5.623472,3927.208998,3932.832470,5.520665,3856.693313,3862.213978,0.373751,3812.501230,3812.874981,956.240234,1071.903320,688.547852,732.214844
