mean_acc_[O_IFA],mean_acc_[SADWIN_IFA],mean_acc_[PADWIN_IFA],mean_acc_[NDKSWIN_IFA],mean_f1_[O_IFA],mean_f1_[SADWIN_IFA],mean_f1_[PADWIN_IFA],mean_f1_[NDKSWIN_IFA],mean_precision_[O_IFA],mean_precision_[SADWIN_IFA],mean_precision_[PADWIN_IFA],mean_precision_[NDKSWIN_IFA],mean_recall_[O_IFA],mean_recall_[SADWIN_IFA],mean_recall_[PADWIN_IFA],mean_recall_[NDKSWIN_IFA],mean_kappa_[O_IFA],mean_kappa_[SADWIN_IFA],mean_kappa_[PADWIN_IFA],mean_kappa_[NDKSWIN_IFA],mean_kappa_m_[O_IFA],mean_kappa_m_[SADWIN_IFA],mean_kappa_m_[PADWIN_IFA],mean_kappa_m_[NDKSWIN_IFA],window,estimators
0.536154,0.533953,0.547555,0.547555,0.452812,0.462828,0.475836,0.459809,0.341489,0.349165,0.358879,0.347220,0.337983,0.346002,0.355949,0.343324,0.025235,0.047886,0.076766,0.041567,-0.193822,-0.199485,-0.164479,-0.164479,100,30
0.481848,0.511551,0.488949,0.490449,0.437208,0.463005,0.442483,0.445275,0.341230,0.359829,0.344490,0.347441,0.323686,0.342381,0.327027,0.329876,0.020879,0.071654,0.030010,0.037537,-0.333591,-0.257143,-0.315315,-0.311454,500,30
