# TEST CONFIGURATION BEGIN
# FileStream(filename='Shuttle.csv', target_idx=-1, n_targets=1, cat_features=None)
# [O_IFA] IsolationForestStream(alpha=0.01, anomaly_threshold=0.5, data=None, drift_threshold=7.15, fixed_checked_dimension=False, fixed_checked_sample=False, n_dimensions=1, n_estimators=30, n_estimators_updated=15, n_tested_samples=0.1, random_state=None, updated_randomly=True, version='AnomalyRate', window_size=500)
# [SADWIN_IFA] SADWINIsolationForestStream(alpha=0.01, anomaly_threshold=0.5, data=None, drift_threshold=7.15, fixed_checked_dimension=False, fixed_checked_sample=False, n_dimensions=1, n_estimators=30, n_estimators_updated=15, n_tested_samples=0.1, random_state=None, updated_randomly=True, version='SADWIN', window_size=500)
# [PADWIN_IFA] PADWINIsolationForestStream(alpha=0.01, anomaly_threshold=0.5, data=None, drift_threshold=7.15, fixed_checked_dimension=False, fixed_checked_sample=False, n_dimensions=1, n_estimators=30, n_estimators_updated=15, n_tested_samples=0.1, random_state=None, updated_randomly=True, version='PADWIN', window_size=500)
# [NDKSWIN_IFA] NDKSWINIsolationForestStream(alpha=0.01, anomaly_threshold=0.5, data=None, drift_threshold=7.15, fixed_checked_dimension=False, fixed_checked_sample=False, n_dimensions=2, n_estimators=30, n_estimators_updated=15, n_tested_samples=0.1, random_state=None, updated_randomly=True, version='NDKSWIN', window_size=500)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=10000, max_time=inf, metrics=['accuracy', 'f1', 'precision', 'recall', 'running_time', 'model_size'], n_wait=10000, output_file='results/Shuttle_2020-12-14 ' '01:39:49.830003/result_Number0_for_WS500_NE30.csv', pretrain_size=1, restart_stream=True, show_plot=True)
# TEST CONFIGURATION END
id,mean_acc_[O_IFA],current_acc_[O_IFA],mean_acc_[SADWIN_IFA],current_acc_[SADWIN_IFA],mean_acc_[PADWIN_IFA],current_acc_[PADWIN_IFA],mean_acc_[NDKSWIN_IFA],current_acc_[NDKSWIN_IFA],mean_f1_[O_IFA],current_f1_[O_IFA],mean_f1_[SADWIN_IFA],current_f1_[SADWIN_IFA],mean_f1_[PADWIN_IFA],current_f1_[PADWIN_IFA],mean_f1_[NDKSWIN_IFA],current_f1_[NDKSWIN_IFA],mean_precision_[O_IFA],current_precision_[O_IFA],mean_precision_[SADWIN_IFA],current_precision_[SADWIN_IFA],mean_precision_[PADWIN_IFA],current_precision_[PADWIN_IFA],mean_precision_[NDKSWIN_IFA],current_precision_[NDKSWIN_IFA],mean_recall_[O_IFA],current_recall_[O_IFA],mean_recall_[SADWIN_IFA],current_recall_[SADWIN_IFA],mean_recall_[PADWIN_IFA],current_recall_[PADWIN_IFA],mean_recall_[NDKSWIN_IFA],current_recall_[NDKSWIN_IFA],training_time_[O_IFA],testing_time_[O_IFA],total_running_time_[O_IFA],training_time_[SADWIN_IFA],testing_time_[SADWIN_IFA],total_running_time_[SADWIN_IFA],training_time_[PADWIN_IFA],testing_time_[PADWIN_IFA],total_running_time_[PADWIN_IFA],training_time_[NDKSWIN_IFA],testing_time_[NDKSWIN_IFA],total_running_time_[NDKSWIN_IFA],model_size_[O_IFA],model_size_[SADWIN_IFA],model_size_[PADWIN_IFA],model_size_[NDKSWIN_IFA]
9999,0.928093,0.928093,0.932493,0.932493,0.929293,0.929293,0.929793,0.929793,0.796638,0.796638,0.810834,0.810834,0.802801,0.802801,0.802208,0.802208,0.590631,0.590631,0.600119,0.600119,0.589298,0.589298,0.594164,0.594164,0.606847,0.606847,0.618896,0.618896,0.619493,0.619493,0.611820,0.611820,7.718928,5460.168122,5467.887050,7.560244,5478.362726,5485.922970,7.466827,5485.076618,5492.543445,0.385803,5446.128451,5446.514255,1430.865234,1471.872070,1467.403320,1464.960938
