mean_acc_[O_IFA],mean_acc_[SADWIN_IFA],mean_acc_[PADWIN_IFA],mean_acc_[NDKSWIN_IFA],mean_f1_[O_IFA],mean_f1_[SADWIN_IFA],mean_f1_[PADWIN_IFA],mean_f1_[NDKSWIN_IFA],mean_precision_[O_IFA],mean_precision_[SADWIN_IFA],mean_precision_[PADWIN_IFA],mean_precision_[NDKSWIN_IFA],mean_recall_[O_IFA],mean_recall_[SADWIN_IFA],mean_recall_[PADWIN_IFA],mean_recall_[NDKSWIN_IFA],mean_kappa_[O_IFA],mean_kappa_[SADWIN_IFA],mean_kappa_[PADWIN_IFA],mean_kappa_[NDKSWIN_IFA],mean_kappa_m_[O_IFA],mean_kappa_m_[SADWIN_IFA],mean_kappa_m_[PADWIN_IFA],mean_kappa_m_[NDKSWIN_IFA],window,estimators
0.463446,0.428043,0.469047,0.455846,0.413060,0.389911,0.419037,0.407306,0.320935,0.311716,0.325963,0.317403,0.316647,0.308026,0.322071,0.312906,-0.035241,-0.055495,-0.020834,-0.044911,-0.521986,-0.622411,-0.506099,-0.543546,100,30
0.410541,0.422042,0.416842,0.401140,0.385587,0.397433,0.391657,0.377106,0.324681,0.343022,0.330673,0.319821,0.309741,0.325397,0.315052,0.305805,-0.017089,0.019572,-0.004530,-0.026207,-0.672057,-0.639433,-0.654184,-0.698723,500,30
