AnomalyRate,samples_seen_AnomalyRate,SADWIN,samples_seen_SADWIN,PADWIN,samples_seen_PADWIN,NDKSWIN,samples_seen_NDKSWIN,param,window,estimators
1,4500,0,4600,0,4600,1,4500,,,
1,4600,0,4700,0,4700,0,4600,,,
1,4700,0,4800,0,4800,0,4700,,,
1,4800,0,4900,0,4900,0,4800,,,
1,4900,0,5000,0,5000,0,4900,,,
1,5000,0,5100,0,5100,0,5000,,,
1,5100,0,5200,0,5200,0,5100,,,
1,5200,0,5300,0,5300,0,5200,,,
1,5300,0,5400,0,5400,0,5300,,,
1,5400,0,5500,0,5500,0,5400,,,
1,5500,0,5600,0,5600,0,5500,,,
1,5600,0,5700,0,5700,0,5600,,,
1,5700,0,5800,0,5800,0,5700,,,
1,5800,0,5900,0,5900,0,5800,,,
1,5900,0,6000,0,6000,0,5900,,,
1,6000,0,6100,0,6100,1,6000,,,
1,6100,0,6200,0,6200,0,6100,,,
1,6200,0,6300,0,6300,0,6200,,,
1,6300,0,6400,0,6400,0,6300,,,
1,6400,0,6500,0,6500,0,6400,,,
1,6500,0,6600,0,6600,0,6500,,,
1,6600,0,6700,0,6700,0,6600,,,
1,6700,0,6800,0,6800,0,6700,,,
1,6800,0,6900,0,6900,1,6800,,,
1,6900,0,7000,0,7000,0,6900,,,
1,7000,0,7100,0,7100,0,7000,,,
1,7100,0,7200,0,7200,0,7100,,,
1,7200,0,7300,0,7300,0,7200,,,
1,7300,0,7400,0,7400,0,7300,,,
1,7400,0,7500,0,7500,0,7400,,,
1,7500,0,7600,0,7600,0,7500,,,
1,7600,0,7700,0,7700,0,7600,,,
1,7700,0,7800,0,7800,1,7700,,,
1,7800,0,7900,0,7900,0,7800,,,
1,7900,0,8000,0,8000,0,7900,,,
1,8000,0,8100,0,8100,0,8000,,,
1,8100,0,8200,0,8200,0,8100,,,
1,8200,0,8300,0,8300,0,8200,,,
1,8300,0,8400,0,8400,0,8300,,,
1,8400,0,8500,0,8500,0,8400,,,
1,8500,0,8600,0,8600,0,8500,,,
1,8600,0,8700,0,8700,0,8600,,,
1,8700,0,8800,0,8800,0,8700,,,
1,8800,0,8900,0,8900,0,8800,,,
1,8900,0,9000,0,9000,1,8900,,,
1,9000,0,9100,0,9100,0,9000,,,
1,9100,0,9200,0,9200,0,9100,,,
1,9200,0,9300,0,9300,0,9200,,,
1,9300,0,9400,0,9400,0,9300,,,
1,9400,0,9500,0,9500,0,9400,,,
1,9500,0,9600,0,9600,0,9500,,,
1,9600,0,9700,0,9700,0,9600,,,
1,9700,0,9800,0,9800,0,9700,,,
1,9800,0,9900,0,9900,1,9800,,,
1,9900,,,,,0,9900,,,
1,500,0,1000,0,1000,0,500,result_Number0_for_WS500_NE30updated_count.csv,500,30
1,1000,0,1500,0,1500,0,1000,,,
1,1500,0,2000,0,2000,1,1500,,,
1,2000,0,2500,0,2500,0,2000,,,
1,2500,0,3000,0,3000,0,2500,,,
1,3000,0,3500,0,3500,0,3000,,,
1,3500,0,4000,0,4000,0,3500,,,
1,4000,0,4500,0,4500,0,4000,,,
1,4500,0,5000,0,5000,0,4500,,,
1,5000,0,5500,0,5500,0,5000,,,
1,5500,0,6000,0,6000,0,5500,,,
1,6000,0,6500,0,6500,0,6000,,,
1,6500,0,7000,0,7000,0,6500,,,
1,7000,0,7500,0,7500,1,7000,,,
1,7500,0,8000,0,8000,0,7500,,,
1,8000,0,8500,0,8500,0,8000,,,
1,8500,0,9000,0,9000,0,8500,,,
1,9000,0,9500,0,9500,0,9000,,,
1,9500,,,,,0,9500,,,
,id,mean_acc_[O_IFA],current_acc_[O_IFA],mean_acc_[SADWIN_IFA],current_acc_[SADWIN_IFA],mean_acc_[PADWIN_IFA],current_acc_[PADWIN_IFA],mean_acc_[NDKSWIN_IFA],current_acc_[NDKSWIN_IFA],mean_f1_[O_IFA],current_f1_[O_IFA],mean_f1_[SADWIN_IFA],current_f1_[SADWIN_IFA],mean_f1_[PADWIN_IFA],current_f1_[PADWIN_IFA],mean_f1_[NDKSWIN_IFA],current_f1_[NDKSWIN_IFA],mean_precision_[O_IFA],current_precision_[O_IFA],mean_precision_[SADWIN_IFA],current_precision_[SADWIN_IFA],mean_precision_[PADWIN_IFA],current_precision_[PADWIN_IFA],mean_precision_[NDKSWIN_IFA],current_precision_[NDKSWIN_IFA],mean_recall_[O_IFA],current_recall_[O_IFA],mean_recall_[SADWIN_IFA],current_recall_[SADWIN_IFA],mean_recall_[PADWIN_IFA],current_recall_[PADWIN_IFA],mean_recall_[NDKSWIN_IFA],current_recall_[NDKSWIN_IFA],true_value,predicted_value_[O_IFA],predicted_value_[SADWIN_IFA],predicted_value_[PADWIN_IFA],predicted_value_[NDKSWIN_IFA],mean_kappa_[O_IFA],current_kappa_[O_IFA],mean_kappa_[SADWIN_IFA],current_kappa_[SADWIN_IFA],mean_kappa_[PADWIN_IFA],current_kappa_[PADWIN_IFA],mean_kappa_[NDKSWIN_IFA],current_kappa_[NDKSWIN_IFA],mean_kappa_m_[O_IFA],current_kappa_m_[O_IFA],mean_kappa_m_[SADWIN_IFA],current_kappa_m_[SADWIN_IFA],mean_kappa_m_[PADWIN_IFA],current_kappa_m_[PADWIN_IFA],mean_kappa_m_[NDKSWIN_IFA],current_kappa_m_[NDKSWIN_IFA],training_time_[O_IFA],testing_time_[O_IFA],total_running_time_[O_IFA],training_time_[SADWIN_IFA],testing_time_[SADWIN_IFA],total_running_time_[SADWIN_IFA],training_time_[PADWIN_IFA],testing_time_[PADWIN_IFA],total_running_time_[PADWIN_IFA],training_time_[NDKSWIN_IFA],testing_time_[NDKSWIN_IFA],total_running_time_[NDKSWIN_IFA],model_size_[O_IFA],model_size_[SADWIN_IFA],model_size_[PADWIN_IFA],model_size_[NDKSWIN_IFA],param,window,estimators
0,9999,0.539654,0.539654,0.558256,0.558256,0.568857,0.568857,0.533153,0.533153,0.458319,0.458319,0.493746,0.493746,0.473874,0.473874,0.452888,0.452888,0.345507,0.345507,0.374367,0.374367,0.359108,0.359108,0.341387,0.341387,0.342007,0.342007,0.372395,0.372395,0.353900,0.353900,0.337965,0.337965,1.000000,1.000000,1.000000,1.000000,1.000000,0.037121,0.037121,0.121281,0.121281,0.074414,0.074414,0.025055,0.025055,-0.192178,-0.192178,-0.144004,-0.144004,-0.116550,-0.116550,-0.209013,-0.209013,11.071687,472.827553,483.899240,4.517875,474.395301,478.913176,4.268917,453.919289,458.188206,1.443481,458.607485,460.050966,707.689453,664.192383,728.262695,648.804688,result_Number0_for_WS100_NE30.csv,100,30
1,9999,0.486049,0.486049,0.488449,0.488449,0.502650,0.502650,0.455146,0.455146,0.442392,0.442392,0.438398,0.438398,0.459534,0.459534,0.417133,0.417133,0.345901,0.345901,0.339728,0.339728,0.360567,0.360567,0.329297,0.329297,0.328764,0.328764,0.322772,0.322772,0.343188,0.343188,0.312140,0.312140,1.000000,1.000000,1.000000,1.000000,1.000000,0.033305,0.033305,0.017638,0.017638,0.071367,0.071367,-0.011018,-0.011018,-0.331002,-0.331002,-0.324786,-0.324786,-0.288008,-0.288008,-0.411033,-0.411033,9.124437,2691.879935,2701.004372,4.769810,2660.276035,2665.045845,4.673734,2672.903513,2677.577247,1.174138,2658.491569,2659.665707,2282.771484,2394.403320,2310.583008,2316.390625,result_Number0_for_WS500_NE30.csv,500,30
