mean_acc_[O_IFA],mean_acc_[SADWIN_IFA],mean_acc_[PADWIN_IFA],mean_acc_[NDKSWIN_IFA],mean_f1_[O_IFA],mean_f1_[SADWIN_IFA],mean_f1_[PADWIN_IFA],mean_f1_[NDKSWIN_IFA],mean_precision_[O_IFA],mean_precision_[SADWIN_IFA],mean_precision_[PADWIN_IFA],mean_precision_[NDKSWIN_IFA],mean_recall_[O_IFA],mean_recall_[SADWIN_IFA],mean_recall_[PADWIN_IFA],mean_recall_[NDKSWIN_IFA],mean_kappa_[O_IFA],mean_kappa_[SADWIN_IFA],mean_kappa_[PADWIN_IFA],mean_kappa_[NDKSWIN_IFA],mean_kappa_m_[O_IFA],mean_kappa_m_[SADWIN_IFA],mean_kappa_m_[PADWIN_IFA],mean_kappa_m_[NDKSWIN_IFA],window,estimators
0.539654,0.558256,0.568857,0.533153,0.458319,0.493746,0.473874,0.452888,0.345507,0.374367,0.359108,0.341387,0.342007,0.372395,0.353900,0.337965,0.037121,0.121281,0.074414,0.025055,-0.192178,-0.144004,-0.116550,-0.209013,100,30
0.486049,0.488449,0.502650,0.455146,0.442392,0.438398,0.459534,0.417133,0.345901,0.339728,0.360567,0.329297,0.328764,0.322772,0.343188,0.312140,0.033305,0.017638,0.071367,-0.011018,-0.331002,-0.324786,-0.288008,-0.411033,500,30
