AnomalyRate,samples_seen_AnomalyRate,SADWIN,samples_seen_SADWIN,PADWIN,samples_seen_PADWIN,NDKSWIN,samples_seen_NDKSWIN,param,window,estimators
1,2700,0,2700,0,2700,0,2700,,,
0,2800,0,2800,0,2800,0,2800,,,
1,2900,0,2900,0,2900,0,2900,,,
1,3000,0,3000,0,3000,0,3000,,,
1,3100,0,3100,0,3100,0,3100,,,
1,3200,0,3200,0,3200,0,3200,,,
1,3300,0,3300,0,3300,1,3300,,,
1,3400,0,3400,0,3400,0,3400,,,
1,3500,0,3500,1,3500,0,3500,,,
1,3600,0,3600,0,3600,0,3600,,,
1,3700,0,3700,0,3700,0,3700,,,
1,3800,0,3800,0,3800,0,3800,,,
1,3900,0,3900,0,3900,0,3900,,,
1,4000,0,4000,0,4000,1,4000,,,
1,4100,0,4100,0,4100,0,4100,,,
1,4200,0,4200,0,4200,0,4200,,,
1,4300,0,4300,1,4300,0,4300,,,
1,4400,0,4400,0,4400,0,4400,,,
1,4500,0,4500,0,4500,0,4500,,,
1,4600,0,4600,0,4600,0,4600,,,
1,4700,0,4700,0,4700,0,4700,,,
1,4800,0,4800,0,4800,1,4800,,,
1,4900,0,4900,0,4900,0,4900,,,
1,5000,0,5000,0,5000,0,5000,,,
1,5100,0,5100,0,5100,0,5100,,,
1,5200,0,5200,0,5200,0,5200,,,
1,5300,0,5300,0,5300,0,5300,,,
1,5400,0,5400,0,5400,0,5400,,,
1,5500,0,5500,0,5500,0,5500,,,
1,5600,0,5600,0,5600,1,5600,,,
1,5700,0,5700,0,5700,0,5700,,,
1,5800,0,5800,1,5800,0,5800,,,
1,5900,0,5900,0,5900,0,5900,,,
1,6000,0,6000,0,6000,0,6000,,,
1,6100,0,6100,0,6100,0,6100,,,
1,6200,0,6200,0,6200,0,6200,,,
1,6300,0,6300,0,6300,0,6300,,,
1,6400,0,6400,0,6400,0,6400,,,
1,6500,0,6500,0,6500,1,6500,,,
1,6600,0,6600,0,6600,0,6600,,,
1,6700,0,6700,0,6700,0,6700,,,
1,6800,0,6800,1,6800,0,6800,,,
1,6900,0,6900,0,6900,0,6900,,,
1,7000,0,7000,0,7000,0,7000,,,
1,7100,0,7100,0,7100,0,7100,,,
1,7200,0,7200,0,7200,1,7200,,,
1,7300,0,7300,0,7300,0,7300,,,
1,7400,0,7400,0,7400,0,7400,,,
1,7500,0,7500,0,7500,0,7500,,,
1,7600,0,7600,0,7600,0,7600,,,
1,7700,0,7700,0,7700,0,7700,,,
1,7800,0,7800,1,7800,0,7800,,,
1,7900,0,7900,0,7900,0,7900,,,
1,8000,0,8000,0,8000,1,8000,,,
1,8100,0,8100,0,8100,0,8100,,,
1,8200,0,8200,0,8200,0,8200,,,
1,8300,0,8300,0,8300,0,8300,,,
1,8400,0,8400,0,8400,0,8400,,,
1,8500,0,8500,0,8500,0,8500,,,
1,8600,0,8600,0,8600,0,8600,,,
1,8700,0,8700,0,8700,0,8700,,,
1,8800,0,8800,0,8800,0,8800,,,
0,8900,0,8900,0,8900,0,8900,,,
0,9000,0,9000,0,9000,0,9000,,,
0,9100,0,9100,0,9100,0,9100,,,
0,9200,0,9200,0,9200,1,9200,,,
0,9300,0,9300,1,9300,0,9300,,,
0,9400,0,9400,0,9400,0,9400,,,
0,9500,0,9500,0,9500,0,9500,,,
0,9600,0,9600,0,9600,0,9600,,,
0,9700,0,9700,0,9700,0,9700,,,
0,9800,0,9800,0,9800,0,9800,,,
1,9900,0,9900,0,9900,0,9900,,,
,id,mean_acc_[O_IFA],current_acc_[O_IFA],mean_acc_[SADWIN_IFA],current_acc_[SADWIN_IFA],mean_acc_[PADWIN_IFA],current_acc_[PADWIN_IFA],mean_acc_[NDKSWIN_IFA],current_acc_[NDKSWIN_IFA],mean_f1_[O_IFA],current_f1_[O_IFA],mean_f1_[SADWIN_IFA],current_f1_[SADWIN_IFA],mean_f1_[PADWIN_IFA],current_f1_[PADWIN_IFA],mean_f1_[NDKSWIN_IFA],current_f1_[NDKSWIN_IFA],mean_precision_[O_IFA],current_precision_[O_IFA],mean_precision_[SADWIN_IFA],current_precision_[SADWIN_IFA],mean_precision_[PADWIN_IFA],current_precision_[PADWIN_IFA],mean_precision_[NDKSWIN_IFA],current_precision_[NDKSWIN_IFA],mean_recall_[O_IFA],current_recall_[O_IFA],mean_recall_[SADWIN_IFA],current_recall_[SADWIN_IFA],mean_recall_[PADWIN_IFA],current_recall_[PADWIN_IFA],mean_recall_[NDKSWIN_IFA],current_recall_[NDKSWIN_IFA],training_time_[O_IFA],testing_time_[O_IFA],total_running_time_[O_IFA],training_time_[SADWIN_IFA],testing_time_[SADWIN_IFA],total_running_time_[SADWIN_IFA],training_time_[PADWIN_IFA],testing_time_[PADWIN_IFA],total_running_time_[PADWIN_IFA],training_time_[NDKSWIN_IFA],testing_time_[NDKSWIN_IFA],total_running_time_[NDKSWIN_IFA],model_size_[O_IFA],model_size_[SADWIN_IFA],model_size_[PADWIN_IFA],model_size_[NDKSWIN_IFA],param,window,estimators
0,9999,0.719772,0.719772,0.462746,0.462746,0.719172,0.719172,0.660166,0.660166,0.372025,0.372025,0.281204,0.281204,0.371844,0.371844,0.353467,0.353467,0.333333,0.333333,0.333333,0.333333,0.333333,0.333333,0.333333,0.333333,0.239924,0.239924,0.154249,0.154249,0.239724,0.239724,0.220055,0.220055,6.228712,670.647533,676.876245,4.945744,608.435817,613.381561,4.975942,657.952218,662.928161,0.452001,649.402211,649.854212,363.932617,309.860352,251.965820,280.414062,result_Number0_for_WS100_NE30.csv,100,30
1,9999,0.843284,0.843284,0.778778,0.778778,0.840484,0.840484,0.813281,0.813281,0.406658,0.406658,0.389170,0.389170,0.405924,0.405924,0.398679,0.398679,0.333333,0.333333,0.333333,0.333333,0.333333,0.333333,0.333333,0.333333,0.281095,0.281095,0.259593,0.259593,0.280161,0.280161,0.271094,0.271094,6.697977,4194.021062,4200.719039,5.182880,3215.811892,3220.994772,5.738941,3870.696099,3876.435041,0.263542,3835.618430,3835.881972,937.842773,739.278320,759.981445,941.324219,result_Number0_for_WS500_NE30.csv,500,30
